datetime,price_eur_mwh,temperature_avg_c,solar_mwh,wind_onshore_mwh,wind_offshore_mwh
2023-01-01 00:00:00,-5.17,13.3,0.0,35515.5,3478.25
2023-01-01 01:00:00,-1.07,13.24,0.0,35344.5,3390.25
2023-01-01 02:00:00,-1.47,13.24,0.0,35138.75,3395.5
2023-01-01 03:00:00,-5.08,12.959999999999999,0.0,34441.0,3410.25
2023-01-01 04:00:00,-4.49,12.64,0.0,33898.0,3431.25
2023-01-01 05:00:00,-5.4,12.2,0.0,33355.75,3454.25
2023-01-01 06:00:00,-5.02,11.940000000000001,0.0,32950.25,3464.0
2023-01-01 07:00:00,-1.3,11.76,0.0,31580.0,3475.75
2023-01-01 08:00:00,-1.44,12.32,670.5,30716.75,3484.25
2023-01-01 09:00:00,-1.09,12.34,3997.5,29622.0,3486.75
2023-01-01 10:00:00,-1.07,12.139999999999999,7899.0,28180.75,3489.25
2023-01-01 11:00:00,-1.07,12.5,10576.25,26446.75,3497.0
2023-01-01 12:00:00,-0.79,13.16,11103.25,24255.5,3554.25
2023-01-01 13:00:00,-0.27,13.680000000000001,9400.5,21991.25,3566.75
2023-01-01 14:00:00,0.85,14.639999999999997,5976.0,19866.5,5507.75
2023-01-01 15:00:00,23.53,14.559999999999999,2345.75,18309.0,5690.0
2023-01-01 16:00:00,36.54,13.9,268.25,17631.25,5670.75
2023-01-01 17:00:00,46.03,12.579999999999998,0.0,17748.5,5548.75
2023-01-01 18:00:00,55.57,11.6,0.0,18313.5,5404.5
2023-01-01 19:00:00,54.95,11.260000000000002,0.0,18831.5,5297.0
2023-01-01 20:00:00,49.23,11.22,0.0,18253.75,5180.25
2023-01-01 21:00:00,44.99,10.260000000000002,0.0,18048.5,4990.25
2023-01-01 22:00:00,45.96,9.959999999999999,0.0,18110.5,4637.0
2023-01-01 23:00:00,35.0,10.02,0.0,18509.75,4193.0
2023-01-02 00:00:00,57.91,10.180000000000001,0.0,17358.0,3408.0
2023-01-02 01:00:00,51.67,10.180000000000001,0.0,18129.75,2339.5
2023-01-02 02:00:00,52.93,10.5,0.0,19415.0,1723.25
2023-01-02 03:00:00,44.09,10.459999999999999,0.0,20877.75,1359.75
2023-01-02 04:00:00,50.08,10.34,0.0,22142.25,1142.0
2023-01-02 05:00:00,69.72,10.36,0.0,23178.0,1098.75
2023-01-02 06:00:00,105.08,10.54,0.0,24420.75,1259.5
2023-01-02 07:00:00,140.64,10.06,0.0,24964.75,1437.25
2023-01-02 08:00:00,145.98,10.059999999999999,616.5,25387.75,1596.5
2023-01-02 09:00:00,147.05,10.2,3581.75,25455.25,1828.75
2023-01-02 10:00:00,145.61,10.48,6956.0,25062.75,2226.75
2023-01-02 11:00:00,143.35,11.38,9055.25,24563.5,2803.0
2023-01-02 12:00:00,144.38,11.919999999999998,9017.0,23972.75,3411.25
2023-01-02 13:00:00,143.76,12.44,7067.5,23342.0,3983.75
2023-01-02 14:00:00,148.2,12.5,4250.25,22633.5,4467.5
2023-01-02 15:00:00,155.34,12.059999999999999,1613.25,22369.75,4763.75
2023-01-02 16:00:00,162.89,11.56,174.5,22302.5,4849.75
2023-01-02 17:00:00,170.0,10.76,0.0,22229.75,4946.0
2023-01-02 18:00:00,174.74,10.219999999999999,0.0,22330.75,5029.75
2023-01-02 19:00:00,164.46,9.760000000000002,0.0,22518.5,5046.25
2023-01-02 20:00:00,153.0,9.24,0.0,21768.0,5020.75
2023-01-02 21:00:00,141.67,8.9,0.0,20863.0,4957.25
2023-01-02 22:00:00,134.91,8.58,0.0,19675.5,4877.0
2023-01-02 23:00:00,124.22,8.080000000000002,0.0,18622.25,4768.75
2023-01-03 00:00:00,130.01,7.62,0.0,16563.5,4542.75
2023-01-03 01:00:00,120.0,7.220000000000001,0.0,15485.0,4245.75
2023-01-03 02:00:00,118.76,7.220000000000001,0.0,14354.25,4061.25
2023-01-03 03:00:00,115.0,6.9,0.0,13425.5,3828.75
2023-01-03 04:00:00,113.63,6.279999999999999,0.0,12574.0,3561.25
2023-01-03 05:00:00,116.27,6.18,0.0,11552.75,3247.75
2023-01-03 06:00:00,138.92,5.82,0.0,10686.25,2908.75
2023-01-03 07:00:00,159.92,5.5,0.0,9827.25,2679.5
2023-01-03 08:00:00,169.17,5.18,417.5,9467.75,2624.5
2023-01-03 09:00:00,171.18,4.72,2682.25,9218.0,2767.25
2023-01-03 10:00:00,168.57,4.6,5603.0,8641.0,3097.0
2023-01-03 11:00:00,169.49,5.5600000000000005,7820.5,8088.5,3501.25
2023-01-03 12:00:00,164.5,6.640000000000001,8476.25,8073.0,3869.75
2023-01-03 13:00:00,160.91,7.359999999999999,7489.0,8250.0,4327.0
2023-01-03 14:00:00,163.06,7.92,5098.0,8025.25,4835.25
2023-01-03 15:00:00,167.73,8.16,1976.75,8172.75,5139.75
2023-01-03 16:00:00,166.61,7.919999999999999,202.75,9475.5,5359.0
2023-01-03 17:00:00,170.72,7.0200000000000005,0.0,11529.75,5557.75
2023-01-03 18:00:00,168.93,6.18,0.0,13752.25,5568.25
2023-01-03 19:00:00,160.99,5.919999999999999,0.0,16318.5,5555.0
2023-01-03 20:00:00,149.62,5.74,0.0,18659.75,5502.25
2023-01-03 21:00:00,130.99,5.16,0.0,20836.5,5445.75
2023-01-03 22:00:00,114.27,5.06,0.0,22349.5,5475.75
2023-01-03 23:00:00,93.66,5.08,0.0,23803.75,5538.0
2023-01-04 00:00:00,80.89,4.860000000000001,0.0,24060.75,5629.5
2023-01-04 01:00:00,70.67,4.76,0.0,26111.0,5471.25
2023-01-04 02:00:00,40.0,5.54,0.0,28143.5,5556.0
2023-01-04 03:00:00,8.68,5.62,0.0,29185.5,5472.25
2023-01-04 04:00:00,0.85,5.7,0.0,29704.0,5561.25
2023-01-04 05:00:00,11.02,5.800000000000001,0.0,32964.75,5642.75
2023-01-04 06:00:00,61.02,6.160000000000001,0.0,36713.25,5623.25
2023-01-04 07:00:00,79.2,6.160000000000001,0.0,38134.75,5655.75
2023-01-04 08:00:00,84.2,6.459999999999999,256.0,39388.0,5628.0
2023-01-04 09:00:00,83.32,6.960000000000001,1190.5,40271.5,5626.75
2023-01-04 10:00:00,70.07,7.4799999999999995,2090.5,40810.75,5636.75
2023-01-04 11:00:00,79.74,8.319999999999999,2569.25,41143.5,5647.0
2023-01-04 12:00:00,80.89,9.059999999999999,2574.5,41361.0,5647.0
2023-01-04 13:00:00,79.72,9.6,2059.0,41527.75,5637.5
2023-01-04 14:00:00,80.22,9.440000000000001,1326.75,41529.75,5614.75
2023-01-04 15:00:00,79.74,9.88,543.0,41478.0,5599.5
2023-01-04 16:00:00,80.82,10.180000000000001,83.75,41421.75,5595.0
2023-01-04 17:00:00,86.16,10.04,0.0,41402.25,5592.0
2023-01-04 18:00:00,72.28,10.319999999999999,0.0,41497.0,5594.5
2023-01-04 19:00:00,66.61,10.28,0.0,41945.25,5605.0
2023-01-04 20:00:00,43.2,10.3,0.0,42061.5,5611.5
2023-01-04 21:00:00,31.25,10.36,0.0,41442.0,5626.5
2023-01-04 22:00:00,34.96,10.14,0.0,40476.75,5652.0
2023-01-04 23:00:00,9.09,10.440000000000001,0.0,40395.5,5649.75
2023-01-05 00:00:00,0.05,10.219999999999999,0.0,38422.75,5958.75
2023-01-05 01:00:00,0.07,10.1,0.0,37678.25,5638.25
2023-01-05 02:00:00,0.07,10.0,0.0,37306.75,5629.75
2023-01-05 03:00:00,0.12,10.16,0.0,37167.5,5625.5
2023-01-05 04:00:00,2.23,9.92,0.0,37247.5,5637.75
2023-01-05 05:00:00,10.07,9.9,0.0,37582.0,5638.25
2023-01-05 06:00:00,61.04,9.58,0.0,38055.5,5694.25
2023-01-05 07:00:00,87.19,9.26,0.0,36895.25,5727.75
2023-01-05 08:00:00,95.84,9.120000000000001,255.25,35563.25,5562.5
2023-01-05 09:00:00,125.55,8.920000000000002,1522.25,34039.5,5007.5
2023-01-05 10:00:00,131.92,8.86,3210.0,32315.75,4206.0
2023-01-05 11:00:00,143.07,9.2,4697.25,30548.0,3273.5
2023-01-05 12:00:00,140.91,9.36,5445.25,28833.0,2375.5
2023-01-05 13:00:00,142.58,9.6,5147.0,26757.75,1770.5
2023-01-05 14:00:00,151.03,9.900000000000002,3693.75,23407.75,1411.25
2023-01-05 15:00:00,159.48,10.16,1466.75,19746.0,1142.5
2023-01-05 16:00:00,172.73,10.059999999999999,173.25,16565.75,964.25
2023-01-05 17:00:00,194.7,9.579999999999998,0.0,13856.25,885.25
2023-01-05 18:00:00,194.67,8.900000000000002,0.0,11736.25,959.5
2023-01-05 19:00:00,177.98,8.64,0.0,10302.25,1252.0
2023-01-05 20:00:00,163.99,8.440000000000001,0.0,8948.5,1786.5
2023-01-05 21:00:00,152.0,8.2,0.0,8211.0,2451.0
2023-01-05 22:00:00,144.64,8.02,0.0,8209.75,3077.0
2023-01-05 23:00:00,127.0,8.14,0.0,8672.0,3780.5
2023-01-06 00:00:00,107.21,8.2,0.0,10856.5,4743.0
2023-01-06 01:00:00,101.1,8.1,0.0,11712.5,4796.5
2023-01-06 02:00:00,96.73,8.379999999999999,0.0,12777.25,4977.75
2023-01-06 03:00:00,82.34,8.559999999999999,0.0,14093.5,5149.75
2023-01-06 04:00:00,81.93,8.459999999999999,0.0,15601.25,5295.5
2023-01-06 05:00:00,84.03,8.48,0.0,17212.25,5448.25
2023-01-06 06:00:00,97.25,8.32,0.0,19448.25,5535.5
2023-01-06 07:00:00,106.51,8.2,0.0,21647.75,5531.0
2023-01-06 08:00:00,120.7,8.040000000000001,344.0,24009.5,5359.75
2023-01-06 09:00:00,116.86,8.120000000000001,1851.75,25844.5,5321.5
2023-01-06 10:00:00,112.85,8.48,3811.0,26639.75,5414.25
2023-01-06 11:00:00,113.37,9.360000000000001,5461.0,26183.25,5575.75
2023-01-06 12:00:00,115.0,10.000000000000002,6173.75,25383.0,5679.25
2023-01-06 13:00:00,109.78,10.48,5583.0,24655.25,5656.25
2023-01-06 14:00:00,119.71,10.379999999999999,3764.25,22996.5,5676.5
2023-01-06 15:00:00,125.83,10.379999999999999,1530.25,20954.5,5679.5
2023-01-06 16:00:00,139.57,10.3,211.0,19077.25,5623.25
2023-01-06 17:00:00,155.93,9.879999999999999,0.0,17487.5,5512.5
2023-01-06 18:00:00,163.5,9.3,0.0,16394.25,5293.5
2023-01-06 19:00:00,146.74,8.66,0.0,15760.25,5017.75
2023-01-06 20:00:00,139.38,8.5,0.0,14754.75,4741.25
2023-01-06 21:00:00,131.8,8.36,0.0,13783.75,4467.0
2023-01-06 22:00:00,129.94,8.0,0.0,12898.75,4171.75
2023-01-06 23:00:00,121.3,8.08,0.0,12326.0,3842.5
2023-01-07 00:00:00,97.15,7.9,0.0,12944.5,4253.75
2023-01-07 01:00:00,98.43,7.640000000000001,0.0,12324.5,4237.5
2023-01-07 02:00:00,96.05,7.5600000000000005,0.0,11973.75,4448.75
2023-01-07 03:00:00,87.97,7.2,0.0,11987.25,4661.0
2023-01-07 04:00:00,82.99,6.88,0.0,12063.5,4822.25
2023-01-07 05:00:00,83.59,7.0,0.0,12056.75,4980.25
2023-01-07 06:00:00,90.76,6.919999999999999,0.0,12260.5,5043.0
2023-01-07 07:00:00,103.21,6.9399999999999995,0.0,12380.5,5072.75
2023-01-07 08:00:00,111.86,6.94,482.75,12684.25,5116.0
2023-01-07 09:00:00,112.0,6.6,2891.0,13061.5,5163.0
2023-01-07 10:00:00,100.0,6.56,6228.5,12762.75,5229.5
2023-01-07 11:00:00,88.32,7.5,9114.0,11982.5,5285.0
2023-01-07 12:00:00,87.9,8.66,10515.5,11667.5,5325.5
2023-01-07 13:00:00,94.05,9.639999999999999,9843.25,12101.0,5380.5
2023-01-07 14:00:00,88.98,10.260000000000002,7052.0,12828.25,5412.5
2023-01-07 15:00:00,85.56,10.46,2910.5,14734.0,5449.25
2023-01-07 16:00:00,94.1,10.2,383.75,17943.5,5483.0
2023-01-07 17:00:00,96.81,9.14,0.0,21048.25,5568.25
2023-01-07 18:00:00,99.52,8.540000000000001,0.0,23429.75,5676.0
2023-01-07 19:00:00,94.58,7.3199999999999985,0.0,24951.25,5841.75
2023-01-07 20:00:00,87.86,6.94,0.0,25305.25,5924.75
2023-01-07 21:00:00,61.47,6.7,0.0,25172.5,5960.25
2023-01-07 22:00:00,50.0,6.840000000000001,0.0,24316.75,5938.0
2023-01-07 23:00:00,38.25,6.8,0.0,23729.5,5972.25
2023-01-08 00:00:00,10.93,6.7,0.0,24098.0,6292.0
2023-01-08 01:00:00,9.07,6.58,0.0,22756.5,5873.75
2023-01-08 02:00:00,9.1,6.8199999999999985,0.0,21765.0,5806.75
2023-01-08 03:00:00,4.16,6.9,0.0,20317.5,5737.5
2023-01-08 04:00:00,5.58,6.74,0.0,19326.0,5744.75
2023-01-08 05:00:00,9.92,6.3999999999999995,0.0,18660.5,5810.5
2023-01-08 06:00:00,9.02,6.62,0.0,17973.75,5668.75
2023-01-08 07:00:00,16.47,6.4799999999999995,0.0,17732.75,5574.25
2023-01-08 08:00:00,49.42,6.44,316.75,17466.25,5515.0
2023-01-08 09:00:00,82.8,6.5,1626.25,17086.75,5478.5
2023-01-08 10:00:00,93.7,6.699999999999998,3163.0,16562.0,5430.0
2023-01-08 11:00:00,103.87,7.32,4369.25,15972.5,5390.5
2023-01-08 12:00:00,101.69,8.080000000000002,4664.5,15503.25,5367.0
2023-01-08 13:00:00,99.0,9.02,3985.75,15009.75,5275.0
2023-01-08 14:00:00,104.29,9.5,2651.0,14036.5,5167.5
2023-01-08 15:00:00,103.64,9.36,1100.0,13395.75,5043.75
2023-01-08 16:00:00,109.11,9.12,160.25,13702.25,4959.0
2023-01-08 17:00:00,118.04,8.1,0.0,14780.0,4975.25
2023-01-08 18:00:00,122.61,7.340000000000001,0.0,15908.0,5047.75
2023-01-08 19:00:00,109.11,6.8,0.0,17101.0,5078.5
2023-01-08 20:00:00,103.93,6.540000000000001,0.0,17667.0,5060.0
2023-01-08 21:00:00,98.43,6.26,0.0,18111.5,5039.0
2023-01-08 22:00:00,99.37,6.119999999999999,0.0,18226.5,5087.0
2023-01-08 23:00:00,81.34,5.86,0.0,18435.5,5110.0
2023-01-09 00:00:00,75.13,6.260000000000001,0.0,17987.25,5846.75
2023-01-09 01:00:00,64.38,5.94,0.0,17983.5,5215.75
2023-01-09 02:00:00,60.28,5.86,0.0,17887.75,5065.0
2023-01-09 03:00:00,39.41,6.12,0.0,17960.0,4862.25
2023-01-09 04:00:00,47.25,6.159999999999999,0.0,18034.5,4384.5
2023-01-09 05:00:00,69.07,6.24,0.0,18194.75,3745.5
2023-01-09 06:00:00,107.13,5.96,0.0,18732.75,3154.25
2023-01-09 07:00:00,160.0,6.0,0.0,18898.5,2818.5
2023-01-09 08:00:00,180.0,6.160000000000001,236.25,19165.5,2755.75
2023-01-09 09:00:00,177.14,6.180000000000001,1304.75,19644.5,2778.25
2023-01-09 10:00:00,159.07,6.34,2884.25,19942.75,2648.75
2023-01-09 11:00:00,160.57,6.540000000000001,4400.75,20013.75,2504.25
2023-01-09 12:00:00,140.56,6.779999999999999,5129.25,19756.25,2396.25
2023-01-09 13:00:00,137.67,7.12,4892.25,18724.0,2363.75
2023-01-09 14:00:00,143.57,7.419999999999999,3661.25,17135.25,2366.5
2023-01-09 15:00:00,151.02,7.659999999999999,1493.0,15973.5,2394.25
2023-01-09 16:00:00,161.96,7.4799999999999995,188.0,15704.25,2480.75
2023-01-09 17:00:00,176.07,6.9,0.0,15974.75,2654.5
2023-01-09 18:00:00,182.18,5.9,0.0,16519.0,2862.75
2023-01-09 19:00:00,170.79,5.24,0.0,17472.0,3114.75
2023-01-09 20:00:00,160.51,4.92,0.0,18001.5,3402.5
2023-01-09 21:00:00,138.93,4.74,0.0,18431.5,3672.75
2023-01-09 22:00:00,132.0,4.38,0.0,18502.0,3985.0
2023-01-09 23:00:00,108.31,4.160000000000001,0.0,18772.0,4211.5
2023-01-10 00:00:00,106.02,4.42,0.0,18065.0,3632.0
2023-01-10 01:00:00,96.71,4.159999999999999,0.0,18055.75,3268.0
2023-01-10 02:00:00,95.14,4.220000000000001,0.0,18103.25,2961.0
2023-01-10 03:00:00,90.36,3.9799999999999995,0.0,18281.75,2678.0
2023-01-10 04:00:00,95.61,3.6599999999999993,0.0,18314.25,2506.5
2023-01-10 05:00:00,108.6,3.6,0.0,18107.5,2508.25
2023-01-10 06:00:00,138.13,3.6400000000000006,0.0,18156.25,2621.75
2023-01-10 07:00:00,154.73,3.28,0.0,17584.75,2747.25
2023-01-10 08:00:00,165.33,3.04,292.25,16678.75,2869.0
2023-01-10 09:00:00,160.42,3.14,1701.75,15983.75,3078.75
2023-01-10 10:00:00,154.73,3.04,3662.0,15722.5,3374.0
2023-01-10 11:00:00,146.45,3.7600000000000002,5274.0,15900.5,3831.75
2023-01-10 12:00:00,141.22,4.9,5870.75,15888.5,4437.25
2023-01-10 13:00:00,141.68,5.66,5405.75,15556.0,5073.0
2023-01-10 14:00:00,145.41,6.6800000000000015,3848.75,14959.5,5527.25
2023-01-10 15:00:00,145.92,6.739999999999999,1646.0,14853.0,5640.5
2023-01-10 16:00:00,140.5,6.460000000000001,245.25,16150.5,5721.0
2023-01-10 17:00:00,146.34,5.92,0.0,18596.5,5701.0
2023-01-10 18:00:00,140.45,5.12,0.0,21578.75,5639.0
2023-01-10 19:00:00,124.44,4.5,0.0,24772.75,5604.25
2023-01-10 20:00:00,106.15,4.42,0.0,27535.75,5479.25
2023-01-10 21:00:00,86.53,4.3,0.0,29846.5,5480.0
2023-01-10 22:00:00,81.3,4.220000000000001,0.0,30842.5,5516.0
2023-01-10 23:00:00,42.96,4.1,0.0,31880.75,5607.25
2023-01-11 00:00:00,5.0,4.080000000000001,0.0,32779.5,5822.25
2023-01-11 01:00:00,0.16,4.4799999999999995,0.0,32164.75,5769.75
2023-01-11 02:00:00,0.08,4.779999999999999,0.0,32515.25,5733.5
2023-01-11 03:00:00,0.01,5.4399999999999995,0.0,32755.25,5692.25
2023-01-11 04:00:00,0.04,6.019999999999999,0.0,32733.25,5649.0
2023-01-11 05:00:00,2.75,6.519999999999999,0.0,33421.75,5591.75
2023-01-11 06:00:00,57.88,6.760000000000001,0.0,33958.0,5453.5
2023-01-11 07:00:00,91.11,7.220000000000001,0.0,31658.5,5536.75
2023-01-11 08:00:00,127.44,7.9,221.5,28979.75,5643.5
2023-01-11 09:00:00,129.74,8.18,1080.5,26295.25,5623.75
2023-01-11 10:00:00,131.71,8.38,2176.75,24296.25,5734.25
2023-01-11 11:00:00,130.02,8.879999999999999,3096.5,23074.0,5849.0
2023-01-11 12:00:00,117.47,9.379999999999999,3395.25,22494.25,5912.75
2023-01-11 13:00:00,110.54,9.82,2945.25,22023.75,5840.0
2023-01-11 14:00:00,115.74,9.4,2037.5,21414.25,5736.5
2023-01-11 15:00:00,117.7,9.34,936.25,20752.0,5649.75
2023-01-11 16:00:00,119.2,9.08,165.25,20468.5,5619.5
2023-01-11 17:00:00,132.39,8.7,0.0,21062.0,5647.25
2023-01-11 18:00:00,132.88,7.960000000000001,0.0,22778.5,5640.25
2023-01-11 19:00:00,127.8,7.540000000000001,0.0,25057.75,5609.25
2023-01-11 20:00:00,114.56,7.279999999999999,0.0,27298.0,5570.75
2023-01-11 21:00:00,93.47,6.980000000000001,0.0,29469.0,5538.75
2023-01-11 22:00:00,91.71,6.7,0.0,30680.0,5479.25
2023-01-11 23:00:00,68.54,6.7,0.0,32149.5,5316.75
2023-01-12 00:00:00,19.88,6.6,0.0,34800.25,6113.75
2023-01-12 01:00:00,5.55,6.74,0.0,34623.25,5782.25
2023-01-12 02:00:00,4.69,6.760000000000001,0.0,34974.5,5826.5
2023-01-12 03:00:00,0.1,6.720000000000001,0.0,34156.0,5900.0
2023-01-12 04:00:00,2.03,6.8199999999999985,0.0,33949.75,5914.25
2023-01-12 05:00:00,24.94,6.9399999999999995,0.0,34129.0,5774.25
2023-01-12 06:00:00,85.72,6.9,0.0,35065.25,5486.25
2023-01-12 07:00:00,111.55,7.040000000000001,0.0,35784.0,5246.5
2023-01-12 08:00:00,106.83,7.2,338.0,37119.5,4850.75
2023-01-12 09:00:00,97.83,7.340000000000001,1435.5,38655.5,4527.0
2023-01-12 10:00:00,84.74,7.539999999999999,2422.0,40051.75,4183.0
2023-01-12 11:00:00,87.38,7.88,2899.25,40897.25,4243.25
2023-01-12 12:00:00,75.88,8.52,2782.5,41182.25,4506.75
2023-01-12 13:00:00,81.84,9.020000000000001,2169.0,40760.5,4681.5
2023-01-12 14:00:00,88.2,9.14,1377.25,39423.25,4721.5
2023-01-12 15:00:00,95.18,9.379999999999999,628.25,37678.5,4791.25
2023-01-12 16:00:00,99.08,9.3,135.5,35843.5,5068.5
2023-01-12 17:00:00,112.01,9.239999999999998,0.0,34393.25,5480.75
2023-01-12 18:00:00,119.49,9.14,0.0,34043.75,5825.5
2023-01-12 19:00:00,100.79,9.1,0.0,35046.75,5927.75
2023-01-12 20:00:00,99.35,9.040000000000001,0.0,36212.25,5819.25
2023-01-12 21:00:00,84.77,8.84,0.0,37258.0,5434.5
2023-01-12 22:00:00,70.43,8.74,0.0,37236.0,5396.0
2023-01-12 23:00:00,39.57,8.879999999999999,0.0,37491.0,5486.25
2023-01-13 00:00:00,32.64,8.959999999999999,0.0,38326.5,6044.25
2023-01-13 01:00:00,16.99,9.120000000000001,0.0,37531.75,5552.25
2023-01-13 02:00:00,9.0,9.14,0.0,36379.25,5678.25
2023-01-13 03:00:00,2.02,9.26,0.0,35215.5,5685.25
2023-01-13 04:00:00,2.61,9.3,0.0,34419.25,5653.75
2023-01-13 05:00:00,25.26,8.98,0.0,34202.25,5426.25
2023-01-13 06:00:00,54.74,8.74,0.0,34133.5,5275.5
2023-01-13 07:00:00,87.88,8.66,0.0,33346.0,5206.5
2023-01-13 08:00:00,105.95,8.58,433.0,33745.5,5195.75
2023-01-13 09:00:00,100.64,8.32,2572.75,34358.25,5225.25
2023-01-13 10:00:00,94.85,7.839999999999999,5125.25,35337.25,5245.5
2023-01-13 11:00:00,84.93,7.9799999999999995,6888.75,36707.5,5255.25
2023-01-13 12:00:00,76.53,8.6,7502.5,37935.0,5288.25
2023-01-13 13:00:00,70.24,8.92,6840.75,38645.25,5349.75
2023-01-13 14:00:00,73.55,9.48,4996.75,38803.0,5399.5
2023-01-13 15:00:00,79.85,9.0,2152.25,38793.75,5398.5
2023-01-13 16:00:00,85.31,8.38,320.0,38765.25,5378.5
2023-01-13 17:00:00,96.9,7.9799999999999995,0.0,38859.5,5375.25
2023-01-13 18:00:00,96.97,7.339999999999999,0.0,39240.75,5393.5
2023-01-13 19:00:00,95.91,6.92,0.0,39581.0,5423.5
2023-01-13 20:00:00,84.94,6.640000000000001,0.0,39267.25,5470.75
2023-01-13 21:00:00,76.89,6.4,0.0,38668.0,5539.5
2023-01-13 22:00:00,76.51,6.300000000000001,0.0,36825.0,5924.5
2023-01-13 23:00:00,68.3,5.92,0.0,35648.5,5963.75
2023-01-14 00:00:00,25.68,5.9399999999999995,0.0,35388.25,6203.5
2023-01-14 01:00:00,34.62,5.84,0.0,33586.5,5716.75
2023-01-14 02:00:00,44.7,5.84,0.0,31885.0,5725.5
2023-01-14 03:00:00,41.23,5.660000000000001,0.0,30127.75,5748.0
2023-01-14 04:00:00,40.7,5.5200000000000005,0.0,28314.5,5727.5
2023-01-14 05:00:00,40.68,5.3,0.0,26603.75,5679.25
2023-01-14 06:00:00,45.1,5.359999999999999,0.0,25749.25,5618.5
2023-01-14 07:00:00,53.14,5.5600000000000005,0.0,24948.0,5744.5
2023-01-14 08:00:00,52.34,5.4,541.5,25334.0,5939.25
2023-01-14 09:00:00,54.16,5.24,2692.0,26078.25,6096.5
2023-01-14 10:00:00,50.47,5.24,5064.75,27163.5,6100.0
2023-01-14 11:00:00,55.01,6.1800000000000015,6329.75,28959.75,6044.5
2023-01-14 12:00:00,48.91,7.18,5848.25,31416.0,5933.75
2023-01-14 13:00:00,25.25,7.719999999999999,4167.0,33772.5,5539.0
2023-01-14 14:00:00,13.42,8.04,2265.5,36478.5,5430.5
2023-01-14 15:00:00,9.05,8.32,841.5,39225.25,5437.75
2023-01-14 16:00:00,9.04,8.0,150.75,41220.25,5460.75
2023-01-14 17:00:00,11.04,7.8,0.0,42444.75,5470.5
2023-01-14 18:00:00,13.69,7.860000000000001,0.0,43017.75,5469.75
2023-01-14 19:00:00,6.84,8.28,0.0,42705.5,5461.0
2023-01-14 20:00:00,9.03,8.580000000000002,0.0,41728.75,5443.5
2023-01-14 21:00:00,9.07,8.84,0.0,40322.25,5428.0
2023-01-14 22:00:00,5.9,8.959999999999999,0.0,38056.0,5624.0
2023-01-14 23:00:00,5.19,9.24,0.0,36847.5,5598.75
2023-01-15 00:00:00,3.94,9.219999999999999,0.0,36980.5,5952.0
2023-01-15 01:00:00,1.71,8.84,0.0,35632.5,5614.25
2023-01-15 02:00:00,4.1,8.059999999999999,0.0,34432.5,5608.25
2023-01-15 03:00:00,2.65,7.8,0.0,33331.5,5636.0
2023-01-15 04:00:00,2.87,7.719999999999999,0.0,32471.75,5628.5
2023-01-15 05:00:00,4.01,7.56,0.0,31772.75,5604.25
2023-01-15 06:00:00,1.58,7.159999999999999,0.0,31916.0,5327.25
2023-01-15 07:00:00,1.74,6.68,0.0,31915.75,5207.75
2023-01-15 08:00:00,9.08,6.3,296.75,32952.75,5089.5
2023-01-15 09:00:00,10.31,5.959999999999999,1654.5,34395.5,4974.5
2023-01-15 10:00:00,9.01,5.92,3562.25,36664.75,4743.25
2023-01-15 11:00:00,8.03,6.12,5191.5,39120.25,4571.75
2023-01-15 12:00:00,6.76,6.68,5917.0,40760.5,4490.0
2023-01-15 13:00:00,0.42,7.0200000000000005,5534.0,40935.75,4583.5
2023-01-15 14:00:00,0.29,6.139999999999999,4194.25,41097.75,4899.5
2023-01-15 15:00:00,0.32,6.2,2020.75,41495.5,5275.0
2023-01-15 16:00:00,0.46,6.08,347.0,41927.5,5221.75
2023-01-15 17:00:00,1.25,5.68,0.0,42441.25,5165.75
2023-01-15 18:00:00,26.95,5.32,0.0,42657.75,5105.0
2023-01-15 19:00:00,25.27,4.58,0.0,41722.5,5098.25
2023-01-15 20:00:00,12.17,4.42,0.0,40012.75,5069.75
2023-01-15 21:00:00,19.69,4.279999999999999,0.0,37784.25,5004.5
2023-01-15 22:00:00,32.14,4.06,0.0,34276.25,5286.25
2023-01-15 23:00:00,37.47,3.8800000000000003,0.0,31283.5,4940.25
2023-01-16 00:00:00,60.01,3.6399999999999997,0.0,29563.5,4854.25
2023-01-16 01:00:00,60.01,3.4799999999999995,0.0,26382.75,4404.25
2023-01-16 02:00:00,62.72,3.5799999999999996,0.0,23960.75,4135.25
2023-01-16 03:00:00,56.1,3.4799999999999995,0.0,21817.25,3893.75
2023-01-16 04:00:00,63.3,3.2599999999999993,0.0,19830.75,3681.0
2023-01-16 05:00:00,87.0,3.12,0.0,18335.0,3497.25
2023-01-16 06:00:00,154.63,2.8199999999999994,0.0,17769.5,3338.0
2023-01-16 07:00:00,175.11,2.7599999999999993,0.0,17618.0,3231.25
2023-01-16 08:00:00,185.99,2.62,828.25,18405.0,3090.0
2023-01-16 09:00:00,170.0,2.5,3756.75,19663.25,2978.25
2023-01-16 10:00:00,150.2,2.4799999999999995,6695.25,20392.0,2804.25
2023-01-16 11:00:00,150.89,3.2600000000000002,8503.0,20793.75,2531.5
2023-01-16 12:00:00,147.04,3.8199999999999994,8669.75,21618.5,2244.5
2023-01-16 13:00:00,140.87,4.7,7201.25,22718.0,2018.5
2023-01-16 14:00:00,141.24,5.32,4720.75,23513.5,1908.25
